"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"f_weekend";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening"
2016-09-13 00:00:00;515,398986816406;435;18,482525704921;"September";"South";0;18,3;1009;97;17,8;9;12,964;20,372;0;7;0;0
2016-09-13 01:00:00;442,361709594727;422,333333333;4,74231482124918;;;;;;;;;;;;;;
2016-09-13 02:00:00;400,936080932617;376,166666667;6,5846914308184;;;;;;;;;;;;;;
2016-09-13 03:00:00;401,184875488281;407,833333333;1,63018990880037;"September";"East";0;17,1;1007,4;98;16,8;0,4;3,704;11,112;0;7;3;0
2016-09-13 04:00:00;385,608764648438;399,5;3,47715528199312;;;;;;;;;;;;;;
2016-09-13 05:00:00;327,234390258789;346,333333333;5,51461301469566;;;;;;;;;;;;;;
2016-09-13 06:00:00;331,657043457031;313,833333333;5,6793553236485;"September";"South";0;17,6;1008,1;99;17,4;5;5,556;14,816;0;8;6;0
2016-09-13 07:00:00;402,967079162598;362,833333333;11,0612069351312;;;;;;;;;;;;;;
2016-09-13 08:00:00;471,667343139648;445,666666667;5,83410840821892;;;;;;;;;;;;;;
2016-09-13 09:00:00;490,207855224609;503,833333333;2,70436217831286;"September";"North";0;20,1;1007,2;87;17,9;45;11,112;18,52;0;8;9;0
2016-09-13 10:00:00;509,449512481689;513,833333333;0,853160074858274;;;;;;;;;;;;;;
2016-09-13 11:00:00;549,516597747803;545,5;0,736314894189319;;;;;;;;;;;;;;
2016-09-13 12:00:00;573,381774902344;555,666666667;3,18808186598677;"September";"North";0;23,3;1005,8;76;18,8;40;14,816;25,928;0;;12;0
2016-09-13 13:00:00;572,941233187914;576,5;0,617305604871831;;;;;;;;;;;;;;
2016-09-13 14:00:00;594,891682177782;588,5;1,08609722647104;;;;;;;;;;;;;;
2016-09-13 15:00:00;551,515869140625;563;2,03981009935613;"September";"North";0;18,8;1005,1;93;17,6;5;14,816;29,632;0;8;15;0
2016-09-13 16:00:00;464,148635864258;496,5;6,51588401525522;;;;;;;;;;;;;;
