"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening";"f_weekend"
2016-09-13 00:00:00;494,879272460938;435;13,7653499910201;"September";"South";"Tuesday";18,3;1009;97;17,8;9;20,372;0;7;0;0;0
2016-09-13 01:00:00;427,835395812988;422,333333333;1,30277722493906;;;;;;;;;;;;;;
2016-09-13 02:00:00;383,735290527344;376,166666667;2,01204001603997;;;;;;;;;;;;;;
2016-09-13 03:00:00;383,494201660156;407,833333333;5,96791132150314;"September";"East";"Tuesday";17,1;1007,4;98;16,8;0,4;11,112;0;7;3;0;0
2016-09-13 04:00:00;368,810455322266;399,5;7,68198865525266;;;;;;;;;;;;;;
2016-09-13 05:00:00;303,492050170898;346,333333333;12,3699566396947;;;;;;;;;;;;;;
2016-09-13 06:00:00;320,354919433594;313,833333333;2,07804124288923;"September";"South";"Tuesday";17,6;1008,1;99;17,4;5;14,816;0;8;6;0;0
2016-09-13 07:00:00;385,463043212891;362,833333333;6,23694346713223;;;;;;;;;;;;;;
2016-09-13 08:00:00;463,452362060547;445,666666667;3,99080674499631;;;;;;;;;;;;;;
2016-09-13 09:00:00;493,659820556641;503,833333333;2,01922185438956;"September";"North";"Tuesday";20,1;1007,2;87;17,9;45;18,52;0;8;9;0;0
2016-09-13 10:00:00;523,876083374023;513,833333333;1,95447616756988;;;;;;;;;;;;;;
2016-09-13 11:00:00;536,550945281982;545,5;1,64052332135978;;;;;;;;;;;;;;
2016-09-13 12:00:00;552,433044433594;555,666666667;0,581935614889791;"September";"North";"Tuesday";23,3;1005,8;76;18,8;40;25,928;0;;12;0;0
2016-09-13 13:00:00;539,194751739502;576,5;6,4709884233301;;;;;;;;;;;;;;
2016-09-13 14:00:00;562,546835899353;588,5;4,41005337309209;;;;;;;;;;;;;;
2016-09-13 15:00:00;526,042907714844;563;6,56431479310058;"September";"North";"Tuesday";18,8;1005,1;93;17,6;5;29,632;0;8;15;0;0
2016-09-13 16:00:00;454,479911804199;496,5;8,46326046239693;;;;;;;;;;;;;;
2016-09-13 17:00:00;389,211715698242;449,333333333;13,3801819662023;;;;;;;;;;;;;;
2016-09-13 18:00:00;507,144073486328;505,833333333;0,259124906753675;"September";"North";"Tuesday";17,2;1005,1;98;16,9;3,9;24,076;2;8;18;1;0
2016-09-13 19:00:00;559,485889434814;561,166666667;0,299514802290081;;;;;;;;;;;;;;
2016-09-13 20:00:00;556,951293945312;542,333333333;2,69538302624243;;;;;;;;;;;;;;
2016-09-13 21:00:00;513,43359375;512,833333333;0,11704785511869;"September";"East";"Tuesday";17,2;1005,1;98;16,9;3;25,928;0;8;21;1;0
2016-09-13 22:00:00;628,851501464844;624,333333333;0,723678825175567;;;;;;;;;;;;;;
2016-09-13 23:00:00;557,57865524292;550,666666667;1,25520373654645;;;;;;;;;;;;;;
2016-09-14 00:00:00;483,500549316406;467,166666667;3,49637159815795;"September";"East";"Wednesday";17,5;1005,5;97;17;9;24,076;3;8;0;0;0
2016-09-14 01:00:00;422,163990020752;405,833333333;4,02398111402843;;;;;;;;;;;;;;
2016-09-14 02:00:00;384,118530273438;362,5;5,96373248922414;;;;;;;;;;;;;;
2016-09-14 03:00:00;389,237243652344;396,666666667;1,87296378520589;"September";"East";"Wednesday";16,2;1004;97;15,7;2,9;12,964;0;;3;0;0
2016-09-14 04:00:00;367,071811676025;407,833333333;9,99465181618502;;;;;;;;;;;;;;
2016-09-14 05:00:00;305,157852172852;330,833333333;7,76085072851616;;;;;;;;;;;;;;
2016-09-14 06:00:00;321,942016601562;317,166666667;1,50562793522569;"September";"East";"Wednesday";15,5;1004,6;94;14,5;45;36;0;7;6;0;0
