"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-13 00:00:00;497,061218261719;435;"September";"Tuesday";18,3;1009;97;17,8;9;12,964;20,372;180;0;7;0
2016-09-13 01:00:00;433,283401489258;422,333333333;;;;;;;;;;;;;
2016-09-13 02:00:00;381,215263366699;376,166666667;;;;;;;;;;;;;
2016-09-13 03:00:00;384,220489501953;407,833333333;"September";"Tuesday";17,1;1007,4;98;16,8;0,4;3,704;11,112;50;0;7;3
2016-09-13 04:00:00;371,904187202454;399,5;;;;;;;;;;;;;
2016-09-13 05:00:00;307,500450134277;346,333333333;;;;;;;;;;;;;
2016-09-13 06:00:00;324,260864257812;313,833333333;"September";"Tuesday";17,6;1008,1;99;17,4;5;5,556;14,816;160;0;8;6
2016-09-13 07:00:00;391,201614379883;362,833333333;;;;;;;;;;;;;
2016-09-13 08:00:00;467,10888671875;445,666666667;;;;;;;;;;;;;
2016-09-13 09:00:00;505,223907470703;503,833333333;"September";"Tuesday";20,1;1007,2;87;17,9;45;11,112;18,52;40;0;8;9
2016-09-13 10:00:00;535,159690856934;513,833333333;;;;;;;;;;;;;
2016-09-13 11:00:00;549,857543945312;545,5;;;;;;;;;;;;;
2016-09-13 12:00:00;552,525024414062;555,666666667;"September";"Tuesday";23,3;1005,8;76;18,8;40;14,816;25,928;10;0;;12
2016-09-13 13:00:00;541,193903923035;576,5;;;;;;;;;;;;;
2016-09-13 14:00:00;554,642596721649;588,5;;;;;;;;;;;;;
2016-09-13 15:00:00;519,748779296875;563;"September";"Tuesday";18,8;1005,1;93;17,6;5;14,816;29,632;10;0;8;15
2016-09-13 16:00:00;450,731231689453;496,5;;;;;;;;;;;;;
2016-09-13 17:00:00;393,983352661133;449,333333333;;;;;;;;;;;;;
2016-09-13 18:00:00;508,994018554688;505,833333333;"September";"Tuesday";17,2;1005,1;98;16,9;3,9;9,26;24,076;360;2;8;18
2016-09-13 19:00:00;553,548984527588;561,166666667;;;;;;;;;;;;;
2016-09-13 20:00:00;535,016983032227;542,333333333;;;;;;;;;;;;;
2016-09-13 21:00:00;512,66552734375;512,833333333;"September";"Tuesday";17,2;1005,1;98;16,9;3;12,964;25,928;60;0;8;21
2016-09-13 22:00:00;627,726333618164;624,333333333;;;;;;;;;;;;;
2016-09-13 23:00:00;546,692890167236;550,666666667;;;;;;;;;;;;;
2016-09-14 00:00:00;501,628875732422;467,166666667;"September";"Wednesday";17,5;1005,5;97;17;9;12,964;24,076;110;3;8;0
2016-09-14 01:00:00;439,249244689941;405,833333333;;;;;;;;;;;;;
2016-09-14 02:00:00;396,28630065918;362,5;;;;;;;;;;;;;
2016-09-14 03:00:00;384,27734375;396,666666667;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;;3
2016-09-14 04:00:00;368,879343032837;407,833333333;;;;;;;;;;;;;
2016-09-14 05:00:00;305,955406188965;330,833333333;;;;;;;;;;;;;
2016-09-14 06:00:00;323,815704345703;317,166666667;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;7;6
2016-09-14 07:00:00;380,831722259521;384,833333333;;;;;;;;;;;;;
2016-09-14 08:00:00;462,612533569336;458,833333333;;;;;;;;;;;;;
2016-09-14 09:00:00;505,469543457031;478,333333333;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;;9
2016-09-14 10:00:00;526,568212509155;504;;;;;;;;;;;;;
2016-09-14 11:00:00;524,653760910034;492,333333333;;;;;;;;;;;;;
2016-09-14 12:00:00;553,493896484375;519,5;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;7;12
