"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-13 00:00:00;524,317626953125;435;"September";"Tuesday";18,3;1009;97;17,8;9;12,964;20,372;180;0;7;0
2016-09-13 01:00:00;454,670928955078;422,333333333;;;;;;;;;;;;;
2016-09-13 02:00:00;401,633163452148;376,166666667;;;;;;;;;;;;;
2016-09-13 03:00:00;397,512268066406;407,833333333;"September";"Tuesday";17,1;1007,4;98;16,8;0,4;3,704;11,112;50;0;7;3
2016-09-13 04:00:00;386,625180244446;399,5;;;;;;;;;;;;;
2016-09-13 05:00:00;319,014434814453;346,333333333;;;;;;;;;;;;;
2016-09-13 06:00:00;345,641418457031;313,833333333;"September";"Tuesday";17,6;1008,1;99;17,4;5;5,556;14,816;160;0;8;6
2016-09-13 07:00:00;413,998680114746;362,833333333;;;;;;;;;;;;;
2016-09-13 08:00:00;500,161956787109;445,666666667;;;;;;;;;;;;;
2016-09-13 09:00:00;530,000854492188;503,833333333;"September";"Tuesday";20,1;1007,2;87;17,9;45;11,112;18,52;40;0;8;9
2016-09-13 10:00:00;561,791744232178;513,833333333;;;;;;;;;;;;;
2016-09-13 11:00:00;574,550945281982;545,5;;;;;;;;;;;;;
2016-09-13 12:00:00;586,155822753906;555,666666667;"September";"Tuesday";23,3;1005,8;76;18,8;40;14,816;25,928;10;0;;12
2016-09-13 13:00:00;569,631549835205;576,5;;;;;;;;;;;;;
2016-09-13 14:00:00;588,117452740669;588,5;;;;;;;;;;;;;
2016-09-13 15:00:00;549,192016601562;563;"September";"Tuesday";18,8;1005,1;93;17,6;5;14,816;29,632;10;0;8;15
2016-09-13 16:00:00;478,156127929688;496,5;;;;;;;;;;;;;
2016-09-13 17:00:00;410,71125793457;449,333333333;;;;;;;;;;;;;
2016-09-13 18:00:00;534,533752441406;505,833333333;"September";"Tuesday";17,2;1005,1;98;16,9;3,9;9,26;24,076;360;2;8;18
2016-09-13 19:00:00;585,750492095947;561,166666667;;;;;;;;;;;;;
2016-09-13 20:00:00;565,390417098999;542,333333333;;;;;;;;;;;;;
2016-09-13 21:00:00;539,270324707031;512,833333333;"September";"Tuesday";17,2;1005,1;98;16,9;3;12,964;25,928;60;0;8;21
2016-09-13 22:00:00;656,476196289062;624,333333333;;;;;;;;;;;;;
2016-09-13 23:00:00;578,367553710938;550,666666667;;;;;;;;;;;;;
2016-09-14 00:00:00;525,997009277344;467,166666667;"September";"Wednesday";17,5;1005,5;97;17;9;12,964;24,076;110;3;8;0
2016-09-14 01:00:00;459,144309997559;405,833333333;;;;;;;;;;;;;
2016-09-14 02:00:00;414,80199432373;362,5;;;;;;;;;;;;;
2016-09-14 03:00:00;400,422576904297;396,666666667;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;;3
2016-09-14 04:00:00;380,451118469238;407,833333333;;;;;;;;;;;;;
2016-09-14 05:00:00;318,827644348145;330,833333333;;;;;;;;;;;;;
2016-09-14 06:00:00;335,058959960938;317,166666667;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;7;6
2016-09-14 07:00:00;397,747802734375;384,833333333;;;;;;;;;;;;;
2016-09-14 08:00:00;481,92414855957;458,833333333;;;;;;;;;;;;;
2016-09-14 09:00:00;537,299438476562;478,333333333;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;;9
2016-09-14 10:00:00;559,97421836853;504;;;;;;;;;;;;;
2016-09-14 11:00:00;553,697412490845;492,333333333;;;;;;;;;;;;;
2016-09-14 12:00:00;588,360229492188;519,5;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;7;12
2016-09-14 13:00:00;574,309838294983;543,333333333;;;;;;;;;;;;;
2016-09-14 14:00:00;589,169992446899;573;;;;;;;;;;;;;
2016-09-14 15:00:00;511,386108398438;539;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;;15
2016-09-14 16:00:00;443,963264465332;438,833333333;;;;;;;;;;;;;
2016-09-14 17:00:00;393,079002380371;380,5;;;;;;;;;;;;;
2016-09-14 18:00:00;498,332885742188;426;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;;18
2016-09-14 19:00:00;537,314846038818;480,5;;;;;;;;;;;;;
2016-09-14 20:00:00;542,3952293396;471,833333333;;;;;;;;;;;;;
2016-09-14 21:00:00;523,006530761719;477,166666667;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;;21
2016-09-14 22:00:00;659,171920776367;607,166666667;;;;;;;;;;;;;
2016-09-14 23:00:00;655,663345336914;539,833333333;;;;;;;;;;;;;
2016-09-15 00:00:00;547,839965820312;445,333333333;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;8;0
2016-09-15 01:00:00;488,757270812988;393,166666667;;;;;;;;;;;;;
2016-09-15 02:00:00;427,311470031738;358,5;;;;;;;;;;;;;
2016-09-15 03:00:00;397,157440185547;383,833333333;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;7;3
2016-09-15 04:00:00;380,432291030884;396,833333333;;;;;;;;;;;;;
2016-09-15 05:00:00;311,566848754883;316;;;;;;;;;;;;;
2016-09-15 06:00:00;357,164489746094;294;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;8;6
2016-09-15 07:00:00;416,554111480713;357,5;;;;;;;;;;;;;
2016-09-15 08:00:00;497,919876098633;459,166666667;;;;;;;;;;;;;
2016-09-15 09:00:00;574,447570800781;503;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;8;9
2016-09-15 10:00:00;593,080387115479;525,5;;;;;;;;;;;;;
2016-09-15 11:00:00;611,108135223389;593,666666667;;;;;;;;;;;;;
2016-09-15 12:00:00;601,71923828125;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;581,403217315674;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;578,027084350586;658;;;;;;;;;;;;;
2016-09-15 15:00:00;563,625061035156;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;504,929130554199;522;;;;;;;;;;;;;
2016-09-15 17:00:00;456,390365600586;437;;;;;;;;;;;;;
2016-09-15 18:00:00;532,484008789062;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;577,283622741699;557;;;;;;;;;;;;;
2016-09-15 20:00:00;570,41353225708;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;525,370056152344;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;647,551422119141;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;594,299774169922;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;500,447937011719;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;429,031837463379;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;384,285568237305;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;399,723968505859;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;389,245151519775;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;341,954563140869;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;336,30078125;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;402,809173583984;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;472,551849365234;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;523,823364257812;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;541,279268264771;506;;;;;;;;;;;;;
2016-09-16 11:00:00;553,385324478149;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;566,303405761719;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;525,156215667725;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;488,025817871094;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;507,992950439453;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;482,41583442688;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;483,597721099854;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;473,098785400391;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;513,920272827148;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;521,667751312256;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;535,436157226562;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;665,211410522461;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;679,738174438477;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;576,975646972656;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;489,43310546875;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;428,090835571289;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;397,451141357422;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;388,885564804077;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;330,787498474121;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;337,583770751953;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;382,337726593018;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;470,196044921875;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;529,47216796875;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;565,440353393555;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;567,225296020508;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;569,701782226562;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;532,510063171387;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;495,743263244629;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;517,257019042969;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;484,77262878418;449;;;;;;;;;;;;;
2016-09-17 17:00:00;473,650184631348;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;468,356262207031;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;498,108680725098;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;503,698120117188;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;536,627014160156;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;680,693389892578;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;668,315292358398;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;558,644958496094;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;475,570945739746;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;409,875045776367;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;391,47705078125;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;385,198768615723;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;310,723121643066;348;;;;;;;;;;;;;
2016-09-18 06:00:00;336,225860595703;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;359,102502822876;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;430,46118927002;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;523,828491210938;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;594,017478942871;553;;;;;;;;;;;;;
2016-09-18 11:00:00;619,69409942627;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;576,33984375;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;523,275592803955;582;;;;;;;;;;;;;
2016-09-18 14:00:00;506,589401245117;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;495,484130859375;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;458,848320007324;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;450,453758239746;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;459,356262207031;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;490,886976242065;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;499,32458114624;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;527,441711425781;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;671,135009765625;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;641,433799743652;527;;;;;;;;;;;;;
2016-09-19 00:00:00;513,635375976562;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;443,858055114746;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;371,551055908203;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;389,730346679688;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;381,683620452881;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;306,823448181152;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;317,879638671875;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;377,136764526367;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;453,421752929688;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;522,371215820312;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;555,020820617676;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;551,780681610107;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;558,22802734375;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;536,523002624512;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;521,993061065674;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;528,293762207031;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;469,480503082275;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;392,56315612793;393;;;;;;;;;;;;;
2016-09-19 18:00:00;481,58544921875;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;519,624675750732;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;512,149744033813;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;521,922180175781;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;651,556716918945;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;630,380310058594;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;486,585662841797;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;415,725807189941;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;359,515899658203;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;384,234191894531;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;384,210466502234;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;308,790748596191;330;;;;;;;;;;;;;
2016-09-20 06:00:00;329,240264892578;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;393,784523010254;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;474,277725219727;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;520,735717773438;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;538,681089401245;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;556,940444946289;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;548,659240722656;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;536,209778785706;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;520,393716812134;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;506,886505126953;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;433,621505737305;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;379,5810546875;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;483,285278320312;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;525,989521026611;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;508,503189086914;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;516,910827636719;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;640,76831817627;601;;;;;;;;;;;;;
2016-09-20 23:00:00;594,923629760742;536,333333333;;;;;;;;;;;;;
